Hours;Load;Price;CO_2_eq;solar_pv
328;1.5988;73.97;37.2;0
329;1.675;75.91;36.41;0
330;1.7124;73.63;36.89;0
331;1.6781;69.51;38.32;0
332;1.6343;62.71;39.23;0
333;1.6288;51.53;38.28;0
334;1.5926;43.68;38.9;0
335;1.5439;40.05;39.69;0
336;1.5072;35.32;45.78;0
337;1.5014;27.4;44.24;0
338;1.5051;27.23;46.6;0
339;1.5301;24.28;47.73;0
340;1.5185;13.0;41.59;0
341;1.5291;7.98;39.56;0
342;1.5424;4.85;38.3;0
343;1.5759;6.05;37.24;0
344;1.6329;10.09;38.89;0
345;1.6816;14.03;36.67;0
346;1.7172;19.07;34.79;0
347;1.7521;17.83;34.18;43.1551
348;1.7535;11.7;34.26;10.528
349;1.7573;6.93;34.23;6.36264
350;1.7378;6.04;34.27;3.94003
351;1.7562;6.09;34.85;0
352;1.7643;19.1;36.89;0
353;1.833;27.43;37.08;0
354;1.8508;30.9;37.45;0
355;1.8541;27.61;40.14;0
356;1.8128;25.9;41.1;0
357;1.7558;12.47;33.23;0
358;1.6956;20.79;29.19;0
359;1.614;31.04;30.72;0
360;1.5686;32.38;34.52;0
361;1.5364;35.35;35.78;0
362;1.5136;36.13;36.87;0
363;1.5136;36.13;37.38;0
364;1.5069;38.57;36.25;0
365;1.5035;41.81;29.23;0
366;1.5996;45.59;24.58;0
367;1.7743;66.81;24.03;0
368;1.931;86.63;23.92;0
369;1.9572;89.34;23.69;0
370;1.945;90.96;23.8;39.855
371;1.9586;98.73;24.07;8.33718
372;1.9366;99.38;24.56;12.4715
373;1.8959;90.0;24.54;9.31866
374;1.8997;109.9;24.21;2.21575
375;1.9194;136.86;23.76;0
376;1.9356;141.17;23.71;0
377;1.9451;146.14;23.7;0
378;1.9497;129.91;23.32;0
379;1.9252;88.91;23.29;0
380;1.8436;80.04;23.4;0
381;1.8123;65.91;23.21;0
382;1.7574;59.69;22.99;0
383;1.6443;51.24;29.78;0
384;1.5811;46.52;24.29;0
385;1.5301;47.13;24.82;0
386;1.4936;42.94;23.78;0
387;1.4891;42.15;23.09;0
388;1.4784;40.8;23.45;0
