Hours;Load;Price;CO_2_eq;solar_pv
688;2.7725;148.0;411.71;382.037
689;2.804;162.17;421.82;0
690;3.049;174.91;414.78;0
691;3.3159;200.0;406.44;0
692;3.4272;215.92;415.13;0
693;3.3194;211.0;435.63;0
694;3.1231;179.02;444.69;0
695;2.8695;168.0;445.55;0
696;2.5963;155.88;455.24;0
697;2.3484;152.08;465.36;0
698;2.2066;148.58;475.47;0
699;2.1567;152.04;481.41;0
700;2.1545;150.86;481.99;0
701;2.2147;152.03;487.21;0
702;2.4526;156.87;467.46;0
703;3.1225;176.15;460.68;0
704;3.7914;213.05;427.11;0
705;4.2937;208.9;400.56;337.815
706;4.5104;215.0;398.26;175.923
707;4.4153;181.64;404.01;54.2192
708;4.2696;181.42;398.78;51.0727
709;4.027;169.61;389.52;45.9277
710;4.0348;170.0;387.92;283.229
711;4.1658;171.93;407.01;11.9373
712;4.2217;178.89;421.8;384.684
713;4.2189;189.86;420.57;0
714;4.3073;205.49;423.61;0
715;4.3545;224.39;434.12;0
716;4.2949;220.0;443.75;0
717;4.0615;187.84;431.9;0
718;3.7591;172.85;430.85;0
719;3.3625;169.11;440.06;0
720;3.0508;159.09;461.86;0
721;2.8425;160.22;464.88;0
722;2.6597;152.82;454.58;0
723;2.5622;148.34;440.03;0
724;2.5443;134.96;432.0;0
725;2.6029;120.87;427.74;0
726;2.8082;136.4;424.15;0
727;3.3867;161.06;427.13;0
728;4.0267;177.32;399.55;0
729;4.4708;186.92;381.71;398.832
730;4.5669;188.1;371.38;523.837
731;4.3811;176.91;363.27;506.577
732;4.2466;166.99;355.46;409.987
733;4.0132;152.89;348.02;344.889
734;3.9765;150.0;353.54;221.444
735;4.0608;156.27;375.36;157.247
736;4.1423;162.15;404.45;59.6287
737;4.1899;172.27;422.69;0
738;4.3057;200.52;427.97;0
739;4.3818;196.0;435.41;0
740;4.3293;191.91;448.0;0
741;4.0909;176.48;450.13;0
742;3.7738;166.5;450.83;0
743;3.3873;164.18;448.7;0
744;3.0643;156.3;452.68;0
745;2.807;149.0;455.86;0
746;2.6606;135.28;455.59;0
747;2.5718;131.45;469.03;0
748;2.562;135.0;466.55;0
749;2.5894;135.0;462.88;0
750;2.7926;147.7;449.7;0
