Hours;Load;Price;CO_2_eq;solar_pv
324;5.8556;61.9725;186.08;53.2363
325;5.8735;55.8575;175.55;14.0531
326;5.786025;43.36;174.14;13.8039
327;5.662575;36.47;177.12;1.10655
328;5.6687;28.23;181.85;0
329;5.8146;25.6175;190.28;0
330;6.064825;29.07;188.8;0
331;6.094375;32.3025;188.31;0
332;5.860175;23.9125;191.82;0
333;5.5121;26.604999999999997;192.63;0
334;5.248225;14.4525;195.76;0
335;5.095525;12.435;195.79;0
336;4.8311;9.6425;188.33;0
337;4.5464;4.612500000000001;189.58;0
338;4.3754;3.5675000000000003;195.43;0
339;4.283425;3.2325000000000004;200.78;0
340;4.272475;3.3625;207.07;0
341;4.2812;3.5;212.62;0
342;4.27745;3.2675;219.09;0
343;4.255;4.665;220.11;0
344;4.3953;8.194999999999999;222.45;0
345;4.738075;13.0;222.48;0
346;5.129525;30.2575;207.19;32.0775
347;5.42015;18.9975;191.33;63.0656
348;5.68955;12.000000000000002;189.59;14.4753
349;5.735275;12.5225;190.33;25.2567
350;5.6274;7.817500000000001;192.85;19.4185
351;5.4905;7.4775;195.36;8.26548
352;5.43155;5.2975;195.75;0
353;5.541175;20.345;195.25;0
354;5.848175;45.0025;201.19;0
355;5.928;63.86;211.04;0
356;5.79395;70.29249999999999;210.3;0
357;5.532075;73.845;207.07;0
358;5.359975;71.48;215.24;0
359;5.27115;72.69500000000001;223.17;0
360;4.9818;70.0;227.77;0
361;4.731975;56.1225;242.2;0
362;4.55685;60.525000000000006;260.44;0
363;4.433275;56.63;282.08;0
364;4.4191;52.752500000000005;322.3;0
365;4.567875;71.44;388.71;0
366;4.977575;122.53;432.84;0
367;5.812725;136.7775;454.92;0
368;6.430925;153.9975;462.95;0
369;6.701675;158.38;455.79;0
370;6.7415;159.9775;436.38;163.292
371;6.7963;164.455;414.82;91.0261
372;6.869625;164.0025;402.09;117.223
373;6.80905;151.1625;404.04;159.111
374;6.714775;158.9975;415.13;46.0745
375;6.647825;162.355;428.68;10.7377
376;6.66005;172.2975;443.74;0
377;6.7266;189.93;448.85;0
378;6.960875;189.0025;441.85;0
379;6.96345;182.5975;440.02;0
380;6.8007;170.74;442.92;0
381;6.373825;183.17;431.89;0
382;6.0909;151.5125;429.9;0
383;5.7897;141.69;427.29;0
384;5.4697;119.41;426.0;0
385;5.1588;101.7175;411.79;0
386;4.959475;98.5925;399.35;0
387;4.96845;93.12;393.07;0
388;4.974375;85.16499999999999;396.49;0
389;5.107025;94.33500000000001;423.64;0
390;5.43775;102.8875;443.72;0
391;6.175125;127.065;457.7;0
392;6.73145;141.485;476.16;0
393;6.950525;151.5925;481.4;0
394;6.945625;138.935;466.56;143.686
395;6.93585;135.2;450.99;106.942
396;6.9665;129.0;455.81;103.145
397;6.898025;125.2;486.65;85.8892
398;6.7535;130.7;519.11;20.9048
399;6.663025;137.615;563.76;6.46532
400;6.50805;160.5775;588.87;0
401;6.49665;180.19;575.94;0
402;6.81525;192.99;570.58;0
403;6.8156;198.7275;568.43;0
404;6.6618;193.0525;573.65;0
405;6.333975;177.91;582.66;0
406;5.954075;165.68;582.86;0
407;5.63305;146.4975;576.34;0
408;5.294825;132.2225;585.05;0
409;5.0608;122.0725;592.08;0
410;4.899;120.575;603.06;0
411;4.860625;120.0025;614.09;0
412;4.80995;120.0;623.35;0
413;4.9099;125.86;629.13;0
414;5.2567;135.1225;629.77;0
415;5.88175;159.5175;625.49;0
416;6.46225;187.7075;622.18;0
417;6.728925;199.655;612.41;0
418;6.816425;193.1325;591.03;132.397
419;6.829625;173.7125;575.86;35.8036
420;6.822625;164.4875;569.22;30.4982
421;6.780975;153.955;565.2;90.921
422;6.686325;151.6775;568.84;34.7489
423;6.600175;159.2325;587.45;48.4731
